config,mode,T_kv,B,pipeline,n_runs,mean_ms,std_ms,min_ms,max_ms,median_ms,p5_ms,p95_ms,mean_tps,cv_pct
qwen3_8b,decode,4096,1,P5,10,0.1896,0.0018,0.1872,0.1932,0.1896,0.1872,0.1932,5274.3,0.93
qwen3_8b,decode,4096,2,P0,10,0.2213,0.0052,0.2169,0.2342,0.2195,0.2169,0.2342,9037.5,2.34
qwen3_8b,decode,4096,2,P1,10,0.4591,0.0055,0.453,0.4727,0.46,0.453,0.4727,4356.3,1.2
qwen3_8b,decode,4096,2,P3,10,0.1907,0.0026,0.188,0.1968,0.19,0.188,0.1968,10487.7,1.37
qwen3_8b,decode,4096,2,P5,10,0.1897,0.0014,0.1881,0.1921,0.1902,0.1881,0.1921,10543.0,0.76
qwen3_8b,decode,4096,4,P0,10,0.403,0.0023,0.4009,0.4078,0.4025,0.4009,0.4078,9925.6,0.57
qwen3_8b,decode,4096,4,P1,10,0.9062,0.1818,0.8436,1.4236,0.849,0.8436,1.4236,4414.0,20.07
qwen3_8b,decode,4096,4,P3,10,0.1919,0.0032,0.1889,0.199,0.191,0.1889,0.199,20844.2,1.66
qwen3_8b,decode,4096,4,P5,10,0.1905,0.0014,0.1886,0.1928,0.1905,0.1886,0.1928,20997.4,0.72
qwen3_8b,decode,4096,8,P0,10,0.7841,0.0033,0.7813,0.7923,0.7839,0.7813,0.7923,10202.8,0.43
qwen3_8b,decode,4096,8,P1,10,1.6569,0.0031,1.6525,1.6631,1.6567,1.6525,1.6631,4828.3,0.19
qwen3_8b,decode,4096,8,P3,10,0.256,0.0038,0.2503,0.2632,0.2562,0.2503,0.2632,31250.0,1.48
qwen3_8b,decode,4096,8,P5,10,0.2546,0.0021,0.2524,0.2598,0.2541,0.2524,0.2598,31421.8,0.84
qwen3_8b,decode,4096,16,P0,10,1.5323,0.0089,1.5239,1.5536,1.5326,1.5239,1.5536,10441.8,0.58
qwen3_8b,decode,4096,16,P1,10,3.2013,0.0031,3.1975,3.2076,3.2018,3.1975,3.2076,4998.0,0.1
qwen3_8b,decode,4096,16,P3,10,0.4768,0.0067,0.4694,0.491,0.4777,0.4694,0.491,33557.0,1.4
qwen3_8b,decode,4096,16,P5,10,0.5583,0.2715,0.4673,1.3308,0.4719,0.4673,1.3308,28658.4,48.62
qwen3_8b,decode,4096,32,P0,10,3.0169,0.006,3.0107,3.0305,3.016,3.0107,3.0305,10606.9,0.2
qwen3_8b,decode,4096,32,P1,10,6.2807,0.0103,6.2682,6.2959,6.2804,6.2682,6.2959,5095.0,0.16
qwen3_8b,decode,4096,32,P3,10,0.9075,0.0052,0.9004,0.9155,0.9081,0.9004,0.9155,35261.7,0.57
qwen3_8b,decode,4096,32,P5,10,0.9064,0.004,0.9015,0.9133,0.9061,0.9015,0.9133,35304.5,0.44
qwen3_8b,decode,4096,64,P0,10,6.0276,0.013,6.0158,6.0621,6.025,6.0158,6.0621,10617.8,0.22
qwen3_8b,decode,4096,64,P1,10,12.4606,0.0131,12.4506,12.4948,12.4588,12.4506,12.4948,5136.2,0.11
qwen3_8b,decode,4096,64,P3,10,1.7495,0.0076,1.7431,1.7698,1.748,1.7431,1.7698,36581.9,0.44
qwen3_8b,decode,4096,64,P5,10,1.7492,0.0076,1.7414,1.7693,1.7472,1.7414,1.7693,36588.2,0.43
qwen3_8b,decode,4096,128,P0,10,12.0115,0.0147,12.0025,12.0522,12.0072,12.0025,12.0522,10656.5,0.12
qwen3_8b,decode,4096,128,P1,10,24.7903,0.0165,24.7803,24.8349,24.784,24.7803,24.8349,5163.3,0.07
qwen3_8b,decode,4096,128,P3,10,3.4202,0.0098,3.4071,3.4419,3.4201,3.4071,3.4419,37424.7,0.29
qwen3_8b,decode,4096,128,P5,10,3.4188,0.0113,3.4075,3.4456,3.4193,3.4075,3.4456,37440.0,0.33
qwen3_8b,decode,8192,1,P0,10,0.2221,0.0034,0.2188,0.2297,0.2218,0.2188,0.2297,4502.5,1.53
qwen3_8b,decode,8192,1,P1,10,0.4643,0.0069,0.4542,0.4762,0.4655,0.4542,0.4762,2153.8,1.48
qwen3_8b,decode,8192,1,P3,10,0.3504,0.0053,0.3455,0.3599,0.3492,0.3455,0.3599,2853.9,1.5
qwen3_8b,decode,8192,1,P5,10,0.3487,0.0035,0.3449,0.3573,0.3475,0.3449,0.3573,2867.8,1.01
qwen3_8b,decode,8192,2,P0,10,0.4017,0.0023,0.3993,0.4073,0.4017,0.3993,0.4073,4978.8,0.58
qwen3_8b,decode,8192,2,P1,10,0.8477,0.003,0.8441,0.853,0.8465,0.8441,0.853,2359.3,0.35
qwen3_8b,decode,8192,2,P3,10,0.3509,0.0039,0.3475,0.3583,0.3493,0.3475,0.3583,5699.6,1.1
qwen3_8b,decode,8192,2,P5,10,0.3488,0.0023,0.3454,0.3536,0.3483,0.3454,0.3536,5733.9,0.67
qwen3_8b,decode,8192,4,P0,10,0.7632,0.004,0.7594,0.7718,0.7619,0.7594,0.7718,5241.1,0.52
qwen3_8b,decode,8192,4,P1,10,1.6352,0.0038,1.6307,1.643,1.6347,1.6307,1.643,2446.2,0.23
qwen3_8b,decode,8192,4,P3,10,0.4162,0.0038,0.4111,0.4253,0.4163,0.4111,0.4253,9610.8,0.91
qwen3_8b,decode,8192,4,P5,10,0.4144,0.002,0.4118,0.419,0.4149,0.4118,0.419,9652.5,0.48
qwen3_8b,decode,8192,8,P0,10,1.5283,0.0038,1.5246,1.538,1.5275,1.5246,1.538,5234.6,0.25
qwen3_8b,decode,8192,8,P1,10,3.1932,0.0048,3.1887,3.2048,3.1939,3.1887,3.2048,2505.3,0.15
qwen3_8b,decode,8192,8,P3,10,0.4767,0.0044,0.4724,0.4868,0.4763,0.4724,0.4868,16782.0,0.93
qwen3_8b,decode,8192,8,P5,10,0.4769,0.0061,0.4683,0.4884,0.4763,0.4683,0.4884,16775.0,1.27
qwen3_8b,decode,8192,16,P0,10,3.0033,0.0074,2.9985,3.0239,3.0013,2.9985,3.0239,5327.5,0.24
qwen3_8b,decode,8192,16,P1,10,6.2583,0.0074,6.2533,6.2773,6.2554,6.2533,6.2773,2556.6,0.12
qwen3_8b,decode,8192,16,P3,10,0.9179,0.0045,0.9109,0.9265,0.9191,0.9109,0.9265,17431.1,0.5
qwen3_8b,decode,8192,16,P5,10,0.9187,0.0051,0.912,0.9269,0.9196,0.912,0.9269,17415.9,0.55
qwen3_8b,decode,8192,32,P0,10,6.007,0.0106,6.0006,6.0366,6.0038,6.0006,6.0366,5327.1,0.18
qwen3_8b,decode,8192,32,P1,10,12.4421,0.0077,12.4344,12.4618,12.4397,12.4344,12.4618,2571.9,0.06
qwen3_8b,decode,8192,32,P3,10,1.7747,0.0109,1.7646,1.7958,1.772,1.7646,1.7958,18031.2,0.61
qwen3_8b,decode,8192,32,P5,10,1.7676,0.0038,1.7618,1.7756,1.7676,1.7618,1.7756,18103.6,0.22
qwen3_8b,decode,8192,64,P0,10,11.977,0.0174,11.965,12.0259,11.9726,11.965,12.0259,5343.6,0.15
qwen3_8b,decode,8192,64,P1,10,24.7542,0.0211,24.7393,24.8112,24.7482,24.7393,24.8112,2585.4,0.09
qwen3_8b,decode,8192,64,P3,10,3.4706,0.0103,3.4612,3.4943,3.4671,3.4612,3.4943,18440.6,0.3
qwen3_8b,decode,8192,64,P5,10,3.4709,0.0146,3.4526,3.4924,3.4726,3.4526,3.4924,18439.0,0.42
qwen3_8b,decode,8192,128,P0,10,23.9268,0.0229,23.9097,23.9899,23.9212,23.9097,23.9899,5349.6,0.1
qwen3_8b,decode,8192,128,P1,10,49.3958,0.0099,49.3863,49.4204,49.393,49.3863,49.4204,2591.3,0.02
qwen3_8b,decode,8192,128,P3,10,6.8042,0.0218,6.7825,6.8521,6.8014,6.7825,6.8521,18811.9,0.32
qwen3_8b,decode,8192,128,P5,10,6.7958,0.0196,6.7625,6.8286,6.7985,6.7625,6.8286,18835.2,0.29
qwen3_8b,decode,16384,1,P0,10,0.4263,0.0027,0.422,0.4322,0.4262,0.422,0.4322,2345.8,0.62
qwen3_8b,decode,16384,1,P1,10,0.8908,0.0276,0.8483,0.9168,0.9029,0.8483,0.9168,1122.6,3.1
qwen3_8b,decode,16384,1,P3,10,0.6645,0.0029,0.6614,0.6714,0.6642,0.6614,0.6714,1504.9,0.43
qwen3_8b,decode,16384,1,P5,10,0.772,0.3265,0.6638,1.7012,0.667,0.6638,1.7012,1295.3,42.29
qwen3_8b,decode,16384,2,P0,10,0.7677,0.0025,0.7639,0.7713,0.7675,0.7639,0.7713,2605.2,0.32
qwen3_8b,decode,16384,2,P1,10,1.6727,0.0877,1.6382,1.922,1.6464,1.6382,1.922,1195.7,5.25
qwen3_8b,decode,16384,2,P3,10,0.7876,0.0035,0.7826,0.7948,0.7879,0.7826,0.7948,2539.4,0.44
qwen3_8b,decode,16384,2,P5,10,0.7865,0.0024,0.7834,0.7911,0.7864,0.7834,0.7911,2542.9,0.31
qwen3_8b,decode,16384,4,P0,10,1.4924,0.0038,1.4883,1.4972,1.494,1.4883,1.4972,2680.2,0.25
qwen3_8b,decode,16384,4,P1,10,3.1691,0.0026,3.1661,3.1747,3.169,3.1661,3.1747,1262.2,0.08
qwen3_8b,decode,16384,4,P3,10,0.8087,0.0051,0.8025,0.8191,0.8074,0.8025,0.8191,4946.2,0.63
qwen3_8b,decode,16384,4,P5,10,0.8034,0.0018,0.8003,0.8061,0.8039,0.8003,0.8061,4978.8,0.22
qwen3_8b,decode,16384,8,P0,10,3.0246,0.0075,3.0205,3.0456,3.0225,3.0205,3.0456,2645.0,0.25
qwen3_8b,decode,16384,8,P1,10,6.2817,0.014,6.2492,6.3014,6.2854,6.2492,6.3014,1273.5,0.22
qwen3_8b,decode,16384,8,P3,10,0.9057,0.007,0.9003,0.9244,0.9045,0.9003,0.9244,8832.9,0.77
qwen3_8b,decode,16384,8,P5,10,0.9071,0.004,0.9024,0.9139,0.906,0.9024,0.9139,8819.3,0.44
qwen3_8b,decode,16384,16,P0,10,5.9914,0.0083,5.984,6.0127,5.9907,5.984,6.0127,2670.5,0.14
qwen3_8b,decode,16384,16,P1,10,12.4609,0.0082,12.449,12.4803,12.4617,12.449,12.4803,1284.0,0.07
qwen3_8b,decode,16384,16,P3,10,1.7797,0.0095,1.7641,1.7964,1.7802,1.7641,1.7964,8990.3,0.53
qwen3_8b,decode,16384,16,P5,10,1.7729,0.0088,1.7642,1.7917,1.7708,1.7642,1.7917,9024.8,0.5
qwen3_8b,decode,16384,32,P0,10,12.0189,0.0194,12.0044,12.0723,12.0146,12.0044,12.0723,2662.5,0.16
qwen3_8b,decode,16384,32,P1,10,24.7953,0.0153,24.7789,24.8341,24.7953,24.7789,24.8341,1290.6,0.06
qwen3_8b,decode,16384,32,P3,10,3.5075,0.0079,3.4903,3.5184,3.5083,3.4903,3.5184,9123.3,0.23
qwen3_8b,decode,16384,32,P5,10,3.5055,0.0095,3.4868,3.521,3.5077,3.4868,3.521,9128.5,0.27
qwen3_8b,decode,16384,64,P0,10,24.0082,0.0237,23.9833,24.0608,24.0091,23.9833,24.0608,2665.8,0.1
qwen3_8b,decode,16384,64,P1,10,49.4753,0.0131,49.4633,49.4996,49.4726,49.4633,49.4996,1293.6,0.03
qwen3_8b,decode,16384,64,P3,10,6.9036,0.0142,6.8832,6.9264,6.9057,6.8832,6.9264,9270.5,0.21
qwen3_8b,decode,16384,64,P5,10,6.9027,0.0166,6.8795,6.9304,6.8978,6.8795,6.9304,9271.7,0.24
qwen3_8b,decode,16384,128,P0,10,48.4623,0.3752,48.1362,49.2785,48.3009,48.1362,49.2785,2641.2,0.77
qwen3_8b,decode,16384,128,P1,10,99.4791,0.206,99.1301,99.7024,99.5536,99.1301,99.7024,1286.7,0.21
qwen3_8b,decode,16384,128,P3,10,13.7328,0.0731,13.58,13.83,13.7328,13.58,13.83,9320.8,0.53
qwen3_8b,decode,16384,128,P5,10,13.6763,0.0432,13.6224,13.7539,13.6749,13.6224,13.7539,9359.3,0.32
qwen3_8b,decode,32768,1,P0,10,0.821,0.0032,0.8172,0.8279,0.8213,0.8172,0.8279,1218.0,0.39
qwen3_8b,decode,32768,1,P1,10,1.7558,0.0049,1.75,1.7681,1.7547,1.75,1.7681,569.5,0.28
qwen3_8b,decode,32768,1,P3,10,1.5925,0.0068,1.5853,1.6045,1.5918,1.5853,1.6045,627.9,0.43
qwen3_8b,decode,32768,1,P5,10,1.589,0.0163,1.5481,1.6116,1.5923,1.5481,1.6116,629.3,1.03
qwen3_8b,decode,32768,2,P0,10,1.5124,0.0068,1.5062,1.5306,1.511,1.5062,1.5306,1322.4,0.45
qwen3_8b,decode,32768,2,P1,10,3.1891,0.0046,3.1844,3.1999,3.1883,3.1844,3.1999,627.1,0.14
qwen3_8b,decode,32768,2,P3,10,1.569,0.0041,1.5631,1.578,1.5697,1.5631,1.578,1274.7,0.26
qwen3_8b,decode,32768,2,P5,10,1.57,0.0042,1.566,1.5774,1.5683,1.566,1.5774,1273.9,0.27
qwen3_8b,decode,32768,4,P0,10,2.9701,0.0062,2.9622,2.9817,2.9691,2.9622,2.9817,1346.8,0.21
qwen3_8b,decode,32768,4,P1,10,6.216,0.0133,6.2087,6.2526,6.211,6.2087,6.2526,643.5,0.21
qwen3_8b,decode,32768,4,P3,10,1.563,0.0035,1.5602,1.5709,1.5621,1.5602,1.5709,2559.2,0.22
qwen3_8b,decode,32768,4,P5,10,1.5622,0.0029,1.559,1.5683,1.5621,1.559,1.5683,2560.5,0.18
qwen3_8b,decode,32768,8,P0,10,6.0657,0.0135,6.0503,6.0905,6.0694,6.0503,6.0905,1318.9,0.22
qwen3_8b,decode,32768,8,P1,10,12.5132,0.0047,12.5049,12.5226,12.5135,12.5049,12.5226,639.3,0.04
qwen3_8b,decode,32768,8,P3,10,1.7863,0.0101,1.7726,1.8075,1.7848,1.7726,1.8075,4478.5,0.57
qwen3_8b,decode,32768,8,P5,10,1.7815,0.0069,1.7725,1.7931,1.7818,1.7725,1.7931,4490.6,0.38
qwen3_8b,decode,32768,16,P0,10,12.1061,0.0259,12.0676,12.1306,12.1229,12.0676,12.1306,1321.6,0.21
qwen3_8b,decode,32768,16,P1,10,24.905,0.0181,24.8867,24.9528,24.9022,24.8867,24.9528,642.4,0.07
qwen3_8b,decode,32768,16,P3,10,3.5196,0.0144,3.504,3.5466,3.5164,3.504,3.5466,4546.0,0.41
qwen3_8b,decode,32768,16,P5,10,3.5181,0.0078,3.5087,3.5359,3.517,3.5087,3.5359,4547.9,0.22
qwen3_8b,decode,32768,32,P0,10,24.2643,0.0274,24.2306,24.3053,24.2768,24.2306,24.3053,1318.8,0.11
qwen3_8b,decode,32768,32,P1,10,49.7156,0.0164,49.6936,49.7483,49.7181,49.6936,49.7483,643.7,0.03
qwen3_8b,decode,32768,32,P3,10,6.9229,0.0367,6.8601,6.973,6.9386,6.8601,6.973,4622.3,0.53
qwen3_8b,decode,32768,32,P5,10,6.8952,0.035,6.8693,6.99,6.8903,6.8693,6.99,4640.9,0.51
qwen3_8b,decode,32768,64,P0,10,48.7481,0.2447,48.5985,49.3942,48.6655,48.5985,49.3942,1312.9,0.5
qwen3_8b,decode,32768,64,P1,10,99.7208,0.1814,99.2772,99.9099,99.7668,99.2772,99.9099,641.8,0.18
qwen3_8b,decode,32768,64,P3,10,13.9381,0.0679,13.8807,14.1116,13.9121,13.8807,14.1116,4591.7,0.49
qwen3_8b,decode,32768,64,P5,10,13.9146,0.0207,13.8743,13.9508,13.9201,13.8743,13.9508,4599.5,0.15
qwen3_8b,prefill,512,1,P0,10,0.0587,0.0067,0.0544,0.0767,0.0567,0.0544,0.0767,8722316.9,11.36
qwen3_8b,prefill,512,1,P1,10,0.2803,0.0097,0.2673,0.2938,0.2856,0.2673,0.2938,1826614.3,3.45
qwen3_8b,prefill,512,1,P5,10,0.2779,0.0106,0.2623,0.291,0.2815,0.2623,0.291,1842389.3,3.83
qwen3_8b,prefill,512,2,P0,10,0.0731,0.0033,0.0705,0.08,0.0718,0.0705,0.08,14008207.9,4.58
qwen3_8b,prefill,512,2,P1,10,0.2905,0.0102,0.2764,0.3031,0.2942,0.2764,0.3031,3524957.0,3.52
qwen3_8b,prefill,512,2,P5,10,0.2899,0.0113,0.2752,0.3061,0.2937,0.2752,0.3061,3532252.5,3.9
qwen3_8b,prefill,512,4,P0,10,0.1246,0.004,0.1217,0.133,0.1224,0.1217,0.133,16436597.1,3.19
qwen3_8b,prefill,512,4,P1,10,0.3342,0.0119,0.3176,0.3493,0.336,0.3176,0.3493,6128067.0,3.56
qwen3_8b,prefill,512,4,P5,10,0.334,0.0102,0.3184,0.3443,0.3407,0.3184,0.3443,6131736.5,3.06
qwen3_8b,prefill,512,8,P0,10,0.2145,0.0033,0.2115,0.2215,0.2137,0.2115,0.2215,19095571.1,1.52
qwen3_8b,prefill,512,8,P1,10,0.431,0.0095,0.4163,0.4461,0.4332,0.4163,0.4461,9503480.3,2.21
qwen3_8b,prefill,512,8,P5,10,0.4297,0.0085,0.4192,0.4422,0.434,0.4192,0.4422,9532231.8,1.98
qwen3_8b,prefill,512,16,P0,10,0.3954,0.0027,0.3917,0.4011,0.3957,0.3917,0.4011,20718260.0,0.68
qwen3_8b,prefill,512,16,P1,10,0.6386,0.0088,0.6288,0.6578,0.6359,0.6288,0.6578,12828061.4,1.38
qwen3_8b,prefill,512,16,P5,10,0.6346,0.0075,0.6271,0.651,0.6324,0.6271,0.651,12908919.0,1.17
qwen3_8b,prefill,512,32,P0,10,0.7474,0.0024,0.744,0.7531,0.7474,0.744,0.7531,21921327.3,0.33
qwen3_8b,prefill,512,32,P1,10,1.1996,0.0064,1.1941,1.2163,1.1981,1.1941,1.2163,13657886.0,0.53
qwen3_8b,prefill,512,32,P5,10,1.1995,0.0055,1.1959,1.2144,1.1978,1.1959,1.2144,13659024.6,0.46
qwen3_8b,prefill,1024,1,P0,10,0.0964,0.0053,0.0928,0.1103,0.0945,0.0928,0.1103,10622406.6,5.49
qwen3_8b,prefill,1024,1,P1,10,0.3166,0.0108,0.3003,0.3296,0.3209,0.3003,0.3296,3234365.1,3.41
qwen3_8b,prefill,1024,1,P5,10,0.3163,0.0113,0.3002,0.3278,0.3199,0.3002,0.3278,3237432.8,3.58
qwen3_8b,prefill,1024,2,P0,10,0.1653,0.0023,0.1622,0.1703,0.1652,0.1622,0.1703,12389594.7,1.41
qwen3_8b,prefill,1024,2,P1,10,0.3815,0.0109,0.3668,0.396,0.3824,0.3668,0.396,5368283.1,2.85
qwen3_8b,prefill,1024,2,P5,10,0.3798,0.0103,0.3656,0.3936,0.3839,0.3656,0.3936,5392311.7,2.72
qwen3_8b,prefill,1024,4,P0,10,0.3027,0.0018,0.3003,0.3051,0.3028,0.3003,0.3051,13531549.4,0.6
qwen3_8b,prefill,1024,4,P1,10,0.5192,0.0112,0.5048,0.5376,0.5183,0.5048,0.5376,7889060.1,2.15
qwen3_8b,prefill,1024,4,P5,10,0.5216,0.011,0.5063,0.5391,0.526,0.5063,0.5391,7852760.7,2.12
qwen3_8b,prefill,1024,8,P0,10,0.576,0.0035,0.5727,0.5836,0.5754,0.5727,0.5836,14222222.2,0.61
qwen3_8b,prefill,1024,8,P1,10,0.8159,0.005,0.8102,0.8233,0.8152,0.8102,0.8233,10040446.1,0.61
qwen3_8b,prefill,1024,8,P5,10,0.8181,0.0082,0.8087,0.8287,0.8162,0.8087,0.8287,10013445.8,1.0
qwen3_8b,prefill,1024,16,P0,10,1.1152,0.0043,1.1109,1.1232,1.1134,1.1109,1.1232,14691535.2,0.39
qwen3_8b,prefill,1024,16,P1,10,1.5595,0.0042,1.554,1.5661,1.559,1.554,1.5661,10505931.4,0.27
qwen3_8b,prefill,1024,16,P5,10,1.561,0.0034,1.5582,1.5689,1.5597,1.5582,1.5689,10495836.0,0.21
qwen3_8b,prefill,1024,32,P0,10,2.1544,0.0037,2.1498,2.163,2.1528,2.1498,2.163,15209803.2,0.17
qwen3_8b,prefill,1024,32,P1,10,3.0055,0.0154,2.9917,3.0352,2.9981,2.9917,3.0352,10902678.4,0.51
qwen3_8b,prefill,1024,32,P5,10,2.9994,0.0033,2.997,3.0078,2.9987,2.997,3.0078,10924851.6,0.11
qwen3_8b,prefill,2048,1,P0,10,0.2557,0.0033,0.2525,0.2632,0.2554,0.2525,0.2632,8009386.0,1.3
qwen3_8b,prefill,2048,1,P1,10,0.475,0.0077,0.4593,0.4835,0.4782,0.4593,0.4835,4311578.9,1.62
qwen3_8b,prefill,2048,1,P5,10,0.4734,0.0096,0.4568,0.4843,0.4778,0.4568,0.4843,4326151.2,2.03
qwen3_8b,prefill,2048,2,P0,10,0.4851,0.0058,0.4785,0.4959,0.483,0.4785,0.4959,8443619.9,1.2
qwen3_8b,prefill,2048,2,P1,10,0.7994,0.3104,0.6915,1.6825,0.7021,0.6915,1.6825,5123842.9,38.83
qwen3_8b,prefill,2048,2,P5,10,0.7027,0.0068,0.6937,0.7147,0.7031,0.6937,0.7147,5828945.5,0.97
qwen3_8b,prefill,2048,4,P0,10,0.9335,0.0022,0.9313,0.9375,0.9332,0.9313,0.9375,8775575.8,0.24
qwen3_8b,prefill,2048,4,P1,10,1.1773,0.0099,1.1678,1.2007,1.1737,1.1678,1.2007,6958294.4,0.84
qwen3_8b,prefill,2048,4,P5,10,1.1741,0.0061,1.1676,1.185,1.172,1.1676,1.185,6977259.2,0.52
qwen3_8b,prefill,2048,8,P0,10,1.835,0.0076,1.8264,1.8445,1.8359,1.8264,1.8445,8928610.4,0.41
qwen3_8b,prefill,2048,8,P1,10,2.2919,0.0038,2.2888,2.301,2.2904,2.2888,2.301,7148654.0,0.17
qwen3_8b,prefill,2048,8,P5,10,2.2928,0.0039,2.2879,2.3005,2.2934,2.2879,2.3005,7145847.9,0.17
qwen3_8b,prefill,2048,16,P0,10,3.5814,0.0198,3.5681,3.6216,3.5724,3.5681,3.6216,9149494.6,0.55
qwen3_8b,prefill,2048,16,P1,10,4.5641,0.0625,4.4323,4.6135,4.5891,4.4323,4.6135,7179509.7,1.37
qwen3_8b,prefill,2048,16,P5,10,4.4381,0.0076,4.4316,4.4568,4.4361,4.4316,4.4568,7383339.7,0.17
qwen3_8b,prefill,2048,32,P0,10,7.1702,0.1244,7.0154,7.2954,7.2805,7.0154,7.2954,9140051.9,1.74
qwen3_8b,prefill,2048,32,P1,10,8.9693,0.1958,8.7156,9.2409,8.9636,8.7156,9.2409,7306701.7,2.18
qwen3_8b,prefill,2048,32,P5,10,8.7275,0.0123,8.7182,8.7566,8.7218,8.7182,8.7566,7509137.8,0.14
qwen3_8b,prefill,4096,1,P0,10,0.8529,0.0049,0.8494,0.8643,0.8514,0.8494,0.8643,4802438.7,0.57
qwen3_8b,prefill,4096,1,P1,10,1.0762,0.0112,1.0649,1.0988,1.0774,1.0649,1.0988,3805984.0,1.04
qwen3_8b,prefill,4096,1,P5,10,1.0714,0.0081,1.063,1.0823,1.0727,1.063,1.0823,3823035.3,0.76
qwen3_8b,prefill,4096,2,P0,10,1.6903,0.0766,1.6626,1.9079,1.6646,1.6626,1.9079,4846477.0,4.53
qwen3_8b,prefill,4096,2,P1,10,1.9111,0.0063,1.903,1.9186,1.9139,1.903,1.9186,4286536.5,0.33
qwen3_8b,prefill,4096,2,P5,10,1.9208,0.0351,1.9017,2.0198,1.9112,1.9017,2.0198,4264889.6,1.83
qwen3_8b,prefill,4096,4,P0,10,3.3449,0.0163,3.3016,3.3605,3.3477,3.3016,3.3605,4898203.2,0.49
qwen3_8b,prefill,4096,4,P1,10,3.7633,0.0065,3.7471,3.7724,3.7642,3.7471,3.7724,4353625.8,0.17
qwen3_8b,prefill,4096,4,P5,10,3.7645,0.0074,3.7559,3.7804,3.7642,3.7559,3.7804,4352238.0,0.2
qwen3_8b,prefill,4096,8,P0,10,6.519,0.0785,6.4353,6.7013,6.5025,6.4353,6.7013,5026537.8,1.2
qwen3_8b,prefill,4096,8,P1,10,7.4105,0.1117,7.3148,7.5556,7.3474,7.3148,7.5556,4421833.9,1.51
qwen3_8b,prefill,4096,8,P5,10,7.4219,0.0639,7.32,7.4834,7.4769,7.32,7.4834,4415042.0,0.86
qwen3_8b,prefill,4096,16,P0,10,13.2481,0.1303,12.9533,13.3927,13.2772,12.9533,13.3927,4946822.6,0.98
qwen3_8b,prefill,4096,16,P1,10,14.8622,0.2368,14.422,15.1577,14.9411,14.422,15.1577,4409576.0,1.59
qwen3_8b,prefill,4096,16,P5,10,15.5701,0.3465,15.1266,16.1458,15.45,15.1266,16.1458,4209093.1,2.23
qwen3_8b,prefill,4096,32,P0,10,27.0355,0.8143,26.1027,28.514,26.9675,26.1027,28.514,4848144.1,3.01
qwen3_8b,prefill,4096,32,P1,10,29.6881,0.7174,28.9237,30.9368,29.4953,28.9237,30.9368,4414967.6,2.42
qwen3_8b,prefill,4096,32,P5,10,30.8816,1.2142,29.401,32.6249,30.7736,29.401,32.6249,4244339.7,3.93
qwen3_8b,prefill,8192,1,P0,10,3.1421,0.0032,3.1388,3.1506,3.1414,3.1388,3.1506,2607173.5,0.1
qwen3_8b,prefill,8192,1,P1,10,3.4435,0.0085,3.4355,3.4647,3.4425,3.4355,3.4647,2378974.9,0.25
qwen3_8b,prefill,8192,1,P5,10,3.4497,0.0191,3.4363,3.5013,3.4485,3.4363,3.5013,2374699.2,0.55
qwen3_8b,prefill,8192,2,P0,10,6.3053,0.113,6.1815,6.4463,6.3209,6.1815,6.4463,2598448.9,1.79
qwen3_8b,prefill,8192,2,P1,10,6.7943,0.0173,6.7824,6.8419,6.7918,6.7824,6.8419,2411433.1,0.26
qwen3_8b,prefill,8192,2,P5,10,6.7867,0.0062,6.7817,6.7985,6.7835,6.7817,6.7985,2414133.5,0.09
qwen3_8b,prefill,8192,4,P0,10,12.6278,0.3506,12.2207,12.9686,12.7845,12.2207,12.9686,2594909.6,2.78
qwen3_8b,prefill,8192,4,P1,10,13.5959,0.1091,13.4106,13.7131,13.6331,13.4106,13.7131,2410138.4,0.8
qwen3_8b,prefill,8192,4,P5,10,14.3321,0.285,13.7364,14.5716,14.422,13.7364,14.5716,2286336.3,1.99
qwen3_8b,prefill,8192,8,P0,10,25.7563,0.7261,25.2412,27.5818,25.473,25.2412,27.5818,2544464.8,2.82
qwen3_8b,prefill,8192,8,P1,10,26.6665,0.3065,26.3064,27.3546,26.5798,26.3064,27.3546,2457615.4,1.15
qwen3_8b,prefill,8192,8,P5,10,28.4448,0.5703,27.4903,29.3468,28.4381,27.4903,29.3468,2303971.2,2.0
qwen3_8b,prefill,16384,1,P0,10,12.5485,0.1513,12.1644,12.6467,12.6407,12.1644,12.6467,1305654.1,1.21
qwen3_8b,prefill,16384,1,P1,10,12.8515,0.0395,12.7832,12.8959,12.8559,12.7832,12.8959,1274870.6,0.31
qwen3_8b,prefill,16384,1,P5,10,13.0401,0.1018,12.7975,13.1243,13.0977,12.7975,13.1243,1256432.1,0.78
qwen3_8b,prefill,16384,2,P0,10,25.8546,0.7823,24.7087,26.5536,26.3913,24.7087,26.5536,1267395.4,3.03
qwen3_8b,prefill,16384,2,P1,10,26.0239,0.4117,25.5495,26.9215,26.0355,25.5495,26.9215,1259150.2,1.58
qwen3_8b,prefill,16384,2,P5,10,26.4219,0.685,25.5599,27.4203,26.3082,25.5599,27.4203,1240183.3,2.59
qwen3_8b,prefill,32768,1,P0,10,50.6961,0.9339,49.3939,52.0738,51.0361,49.3939,52.0738,646361.4,1.84
qwen3_8b,prefill,32768,1,P1,10,51.627,1.4369,50.2002,54.8654,51.5811,50.2002,54.8654,634706.6,2.78
qwen3_8b,prefill,32768,1,P5,10,51.307,1.0959,49.956,53.1564,51.3052,49.956,53.1564,638665.3,2.14
